latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
14.586995,121.002785,9.0,0,GMT,GMT

time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),relative_humidity_2m_max (%),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h)
2023-05-19,28.8,31.5,25.6,3.50,94,81,11.3
2023-05-20,28.2,30.5,26.4,4.40,92,82,10.8
2023-05-21,28.3,30.9,26.9,3.90,90,82,12.5
2023-05-22,28.7,31.9,26.2,5.30,98,83,16.6
2023-05-23,28.4,31.9,26.4,9.40,91,81,14.6
2023-05-24,28.5,33.3,25.5,12.30,94,81,16.9
2023-05-25,27.6,32.5,24.5,9.00,98,83,12.4
2023-05-26,28.3,31.8,25.8,11.00,96,81,13.4
2023-05-27,27.9,32.5,24.9,6.50,94,80,9.8
2023-05-28,29.8,31.8,27.7,0.30,83,71,22.9
2023-05-29,30.4,33.4,27.9,2.10,83,72,29.3
2023-05-30,28.9,33.1,26.6,2.60,87,77,35.0
2023-05-31,29.0,31.0,27.6,2.90,83,76,36.0
2023-06-01,28.2,31.0,26.5,4.90,88,82,33.5
2023-06-02,27.6,30.1,25.5,19.50,93,85,27.6
2023-06-03,28.0,30.1,25.9,8.30,97,84,18.8
2023-06-04,28.2,32.4,25.7,7.20,92,81,12.2
2023-06-05,27.7,32.3,25.2,18.20,94,83,12.8
2023-06-06,27.7,31.6,24.9,7.30,96,84,8.7
2023-06-07,27.7,32.3,24.0,21.20,98,83,16.6
2023-06-08,27.6,31.2,24.4,15.60,95,84,22.7
2023-06-09,27.6,30.5,25.5,17.70,92,85,26.6
2023-06-10,27.4,29.4,26.5,10.00,89,84,25.7
2023-06-11,26.7,28.0,25.5,21.30,94,88,27.7
2023-06-12,27.5,29.4,26.6,7.40,91,86,24.3
2023-06-13,29.0,31.0,27.7,3.40,86,78,28.2
2023-06-14,28.9,31.0,26.6,0.80,94,81,23.3
2023-06-15,27.3,31.0,25.0,17.80,95,87,16.3
2023-06-16,28.1,30.8,25.3,14.60,95,83,18.5
2023-06-17,28.9,32.4,25.3,0.30,91,74,18.0
2023-06-18,28.7,32.6,25.6,1.10,96,78,12.1
2023-06-19,28.3,32.0,25.2,5.30,94,80,10.8
2023-06-20,28.4,31.8,25.8,7.90,95,81,16.9
2023-06-21,28.2,32.2,24.8,11.60,99,82,20.2
2023-06-22,27.8,33.4,24.5,5.40,98,82,18.1
2023-06-23,28.5,31.8,25.1,4.90,94,80,10.9
2023-06-24,28.1,32.0,25.5,4.00,95,80,17.6
2023-06-25,27.6,30.1,25.9,15.20,90,83,11.4
2023-06-26,27.4,29.5,25.6,4.60,93,86,13.7
2023-06-27,27.8,30.7,25.4,9.00,94,84,11.0
2023-06-28,27.7,32.2,25.4,21.00,95,84,18.6
2023-06-29,28.1,31.1,26.2,11.20,90,82,16.3
2023-06-30,28.1,30.1,26.1,0.60,95,84,15.2
2023-07-01,28.5,33.9,26.0,9.70,95,82,14.4
2023-07-02,28.1,31.9,25.0,0.40,95,82,10.2
2023-07-03,29.5,33.9,25.9,0.10,92,73,20.4
2023-07-04,29.9,33.7,26.4,0.00,87,70,11.0
2023-07-05,30.1,34.0,27.0,0.40,85,70,21.9
2023-07-06,29.3,33.6,24.8,10.90,93,75,11.5
2023-07-07,28.8,33.5,25.6,5.20,88,75,20.3
2023-07-08,29.6,33.6,26.0,1.40,90,70,16.3
2023-07-09,29.9,34.0,26.3,0.50,88,68,9.6
2023-07-10,29.6,33.1,26.8,2.60,89,71,12.1
2023-07-11,28.9,33.8,26.2,6.60,94,76,11.5
2023-07-12,28.3,31.9,26.1,5.30,90,80,12.2
2023-07-13,26.1,26.8,25.2,73.30,93,91,23.7
2023-07-14,26.0,26.6,25.5,44.00,93,91,29.3
2023-07-15,26.5,28.6,25.0,21.20,94,87,30.9
2023-07-16,26.6,28.9,25.0,20.90,94,87,23.4
2023-07-17,28.0,29.5,26.3,5.60,91,82,22.2
2023-07-18,28.6,31.7,25.8,14.60,93,79,13.6
2023-07-19,27.1,30.8,24.5,21.00,97,86,11.7
2023-07-20,27.4,31.1,25.0,12.80,96,86,11.7
2023-07-21,27.3,31.2,25.0,7.70,96,87,10.7
2023-07-22,27.2,30.7,24.6,7.00,94,85,19.0
2023-07-23,26.5,29.9,24.6,17.50,94,87,16.7
2023-07-24,27.4,29.6,26.0,11.50,95,86,22.3
2023-07-25,28.0,30.5,26.4,5.70,87,82,35.1
2023-07-26,26.8,28.2,25.0,11.00,93,86,41.3
2023-07-27,26.8,28.4,25.5,20.60,91,86,35.9
2023-07-28,26.8,28.6,25.0,27.80,93,86,32.2
2023-07-29,26.7,29.0,25.4,22.70,92,86,27.0
2023-07-30,26.9,28.8,25.7,6.40,91,85,26.2
2023-07-31,27.4,29.5,26.1,7.50,90,83,27.7
2023-08-01,27.3,29.0,26.0,6.50,90,85,28.7
2023-08-02,26.8,28.6,25.6,11.70,92,87,31.7
2023-08-03,27.5,29.5,26.2,5.70,91,85,33.4
2023-08-04,28.3,30.0,26.5,2.40,90,81,29.6
2023-08-05,28.5,30.5,27.1,2.60,83,78,29.8
2023-08-06,28.4,30.1,26.2,1.60,89,78,32.7
2023-08-07,28.3,30.1,26.4,3.50,90,80,30.9
2023-08-08,28.5,30.6,26.4,2.40,91,81,26.4
2023-08-09,28.3,31.0,26.4,2.20,92,83,28.2
2023-08-10,28.2,30.9,26.4,3.30,93,84,17.6
2023-08-11,27.7,30.3,25.6,0.60,96,85,23.9
2023-08-12,28.4,30.1,26.1,1.30,91,82,21.4
2023-08-13,28.7,30.8,26.9,1.10,88,81,21.4
2023-08-14,28.5,31.0,26.4,2.90,91,81,15.9
2023-08-15,28.3,31.5,25.2,3.90,97,84,16.0
2023-08-16,28.0,31.1,25.6,2.10,95,83,22.4
2023-08-17,27.9,30.4,26.2,4.50,91,82,26.1
2023-08-18,28.0,30.1,26.2,3.30,90,82,23.5
2023-08-19,28.4,30.8,26.6,4.00,90,81,17.3
2023-08-20,28.4,31.1,25.2,2.10,96,79,21.3
2023-08-21,27.9,31.1,25.5,0.70,92,82,16.1
2023-08-22,27.1,30.5,25.4,19.40,94,86,16.8
2023-08-23,27.3,30.3,25.0,7.90,96,85,23.4
2023-08-24,27.1,30.0,25.0,7.40,96,85,25.4
2023-08-25,28.2,30.5,26.6,3.20,89,80,21.0
2023-08-26,27.5,29.5,26.5,8.50,87,82,25.9
2023-08-27,27.2,28.8,26.2,8.10,90,84,26.5
2023-08-28,27.9,30.1,26.0,2.50,89,82,27.1
2023-08-29,27.1,29.2,25.6,7.10,93,84,36.4
2023-08-30,26.6,28.5,24.9,19.90,93,87,34.9
2023-08-31,26.8,28.4,25.5,18.60,94,88,34.0
2023-09-01,26.8,28.1,25.8,32.20,91,87,34.7
2023-09-02,27.0,28.9,25.5,24.70,92,87,35.1
2023-09-03,27.0,28.5,26.0,18.10,91,86,32.3
2023-09-04,26.8,27.5,26.2,16.00,90,88,24.3
2023-09-05,26.9,29.4,25.0,22.90,96,90,23.1
2023-09-06,27.5,31.0,24.6,7.00,97,87,14.5
2023-09-07,27.6,32.2,24.8,8.50,96,86,12.9
2023-09-08,27.9,31.6,24.6,5.50,96,84,13.9
2023-09-09,27.8,31.0,25.1,0.40,95,84,10.2
2023-09-10,27.8,31.0,25.0,4.80,95,84,16.6
2023-09-11,27.7,30.1,25.0,2.60,96,84,17.6
2023-09-12,27.0,30.1,25.2,8.40,95,87,9.7
2023-09-13,26.9,28.5,25.0,7.70,91,84,17.0
2023-09-14,27.0,30.5,25.1,12.20,95,86,18.9
2023-09-15,27.1,30.4,24.9,11.70,96,87,13.4
2023-09-16,27.4,31.2,24.9,6.60,98,85,12.9
2023-09-17,26.8,31.1,24.5,24.40,97,87,13.7
2023-09-18,27.7,31.0,24.4,4.00,96,85,12.8
2023-09-19,27.3,31.6,24.9,12.80,97,87,9.0
2023-09-20,28.4,31.8,25.4,0.70,91,80,10.5
2023-09-21,27.6,32.1,24.8,6.10,98,85,11.0
2023-09-22,26.4,28.5,24.8,27.30,97,91,9.4
2023-09-23,26.3,28.1,24.7,22.80,97,90,12.5
2023-09-24,27.6,30.4,25.5,7.30,95,85,7.6
2023-09-25,26.8,29.6,24.6,15.10,96,89,9.7
2023-09-26,27.1,30.0,24.8,9.50,94,86,15.8
2023-09-27,26.9,30.0,25.1,2.30,97,88,15.6
2023-09-28,26.8,31.1,24.2,11.50,96,88,11.3
2023-09-29,27.6,31.4,25.3,6.50,98,88,7.3
2023-09-30,27.9,30.5,26.0,2.80,95,86,18.4
2023-10-01,27.6,30.8,25.5,11.30,95,87,20.4
2023-10-02,27.4,29.9,26.0,10.30,92,86,26.3
2023-10-03,27.3,29.5,26.2,2.90,89,85,28.2
2023-10-04,27.1,29.1,25.5,18.90,91,86,25.6
2023-10-05,26.6,28.5,25.4,9.00,93,88,23.5
2023-10-06,27.0,29.1,24.9,2.00,95,85,20.8
2023-10-07,27.6,30.2,25.3,1.20,95,84,15.4
2023-10-08,27.4,30.9,24.8,7.00,96,85,15.6
2023-10-09,27.8,31.1,25.3,1.30,95,85,12.6
2023-10-10,27.7,30.1,25.2,3.80,94,85,8.2
2023-10-11,26.6,28.6,24.4,4.40,96,88,13.1
2023-10-12,27.4,29.7,25.1,2.10,94,85,9.5
2023-10-13,28.0,30.9,25.6,0.80,93,85,7.1
2023-10-14,27.8,30.7,24.9,2.30,95,82,14.4
2023-10-15,27.4,30.9,23.9,12.40,97,84,13.9
2023-10-16,27.1,29.8,24.9,2.30,95,85,12.2
2023-10-17,27.3,30.5,24.8,6.60,95,85,10.2
2023-10-18,28.0,31.0,25.4,2.20,97,83,9.3
2023-10-19,26.8,29.4,25.4,12.10,94,88,8.4
2023-10-20,26.6,29.5,24.3,14.70,96,88,12.2
2023-10-21,26.0,28.2,24.6,5.30,96,90,6.9
2023-10-22,26.1,28.1,24.6,7.50,96,91,10.5
2023-10-23,25.7,28.0,23.9,5.60,98,92,6.3
2023-10-24,26.5,30.5,24.5,5.00,98,89,9.9
2023-10-25,27.9,31.0,25.4,0.70,95,83,8.4
2023-10-26,27.5,30.5,24.6,5.80,95,86,11.8
2023-10-27,26.6,30.8,24.1,3.40,98,88,12.6
2023-10-28,27.6,30.4,24.9,0.80,96,85,9.7
2023-10-29,27.8,31.5,24.6,1.10,91,79,9.9
2023-10-30,28.2,32.7,25.0,0.20,89,75,14.0
2023-10-31,27.6,31.6,24.4,16.70,93,77,15.2
2023-11-01,26.1,28.6,24.2,11.20,97,90,11.9
2023-11-02,26.2,28.4,24.1,6.90,97,92,6.8
2023-11-03,27.1,31.1,24.5,2.90,97,87,11.8
2023-11-04,27.7,30.9,24.8,3.30,97,86,8.6
2023-11-05,27.5,30.9,24.6,2.40,97,88,6.1
2023-11-06,27.9,31.3,25.0,1.50,94,82,10.2
2023-11-07,28.0,31.5,25.5,0.90,94,81,12.6
2023-11-08,27.4,30.6,25.2,1.20,93,84,12.0
2023-11-09,28.0,32.1,24.6,1.50,92,80,8.9
2023-11-10,27.8,32.1,24.7,0.90,93,81,11.2
2023-11-11,28.0,31.4,25.1,0.90,96,81,15.9
2023-11-12,27.9,31.4,25.4,1.30,92,80,10.9
2023-11-13,27.7,30.9,25.4,0.60,94,80,13.4
2023-11-14,27.7,30.8,25.7,1.60,86,78,19.6
2023-11-15,27.7,31.0,25.4,1.60,87,77,15.4
2023-11-16,27.9,32.0,25.3,0.10,87,73,14.3
2023-11-17,27.8,32.5,24.8,0.00,84,69,19.1
2023-11-18,27.5,31.5,24.8,0.90,82,70,17.1
2023-11-19,27.0,30.9,24.5,0.00,83,70,13.9
2023-11-20,27.4,31.6,24.5,0.40,93,73,11.2
2023-11-21,27.3,31.5,23.9,0.80,87,72,10.3
2023-11-22,27.2,30.9,24.1,2.10,91,74,9.0
2023-11-23,26.5,30.0,24.5,4.70,98,86,10.8
2023-11-24,27.9,31.5,25.9,1.40,88,78,14.5
2023-11-25,26.4,28.5,24.5,2.80,89,80,12.6
2023-11-26,27.3,30.9,24.4,1.30,95,80,17.8
2023-11-27,28.0,32.6,24.8,1.00,96,77,16.5
2023-11-28,28.1,32.4,25.2,0.60,90,76,18.4
2023-11-29,28.3,32.0,26.0,0.20,86,76,15.8
2023-11-30,28.4,32.0,25.6,0.10,90,74,18.4
2023-12-01,28.1,31.8,25.6,1.00,89,75,23.0
2023-12-02,28.1,32.4,25.0,0.00,87,73,19.7
2023-12-03,27.6,31.6,24.7,1.00,93,77,18.8
2023-12-04,28.6,33.2,25.4,0.40,91,71,12.8
2023-12-05,27.8,31.0,25.0,3.00,99,83,5.1
2023-12-06,26.6,31.2,24.0,6.30,98,86,10.4
2023-12-07,27.5,30.6,25.8,1.40,90,80,16.9
2023-12-08,27.5,31.8,23.7,0.00,92,76,10.0
2023-12-09,27.5,31.4,23.9,0.50,94,77,13.0
2023-12-10,27.7,32.5,24.2,0.20,96,75,9.4
2023-12-11,27.1,30.6,24.5,1.20,91,80,9.7
2023-12-12,28.5,33.3,25.6,0.00,91,73,15.5
2023-12-13,28.3,32.9,25.4,1.80,86,72,17.9
2023-12-14,27.8,31.0,25.0,0.80,84,71,20.5
2023-12-15,26.8,31.1,23.6,19.60,98,80,14.7
2023-12-16,26.6,29.1,25.3,2.30,90,82,14.2
2023-12-17,27.0,30.8,24.5,2.30,87,69,22.2
2023-12-18,26.8,30.7,24.5,1.10,93,80,19.2
2023-12-19,27.8,32.0,25.0,2.00,93,76,16.3
2023-12-20,27.9,31.6,25.2,1.60,93,77,9.8
2023-12-21,27.1,30.5,23.9,9.20,91,79,12.5
2023-12-22,25.4,28.3,22.9,2.10,91,76,18.6
2023-12-23,25.6,28.0,24.1,0.00,85,78,18.3
2023-12-24,26.7,30.2,24.6,1.60,91,77,17.3
2023-12-25,26.6,30.0,24.5,2.20,90,77,22.5
2023-12-26,26.6,30.0,24.1,1.20,94,82,19.4
2023-12-27,26.8,31.0,24.0,2.10,97,82,13.6
2023-12-28,27.1,31.5,23.8,1.40,95,78,10.9
2023-12-29,27.2,31.5,24.4,1.40,95,79,17.0
2023-12-30,27.5,31.8,24.1,2.20,95,78,14.1
2023-12-31,26.6,30.2,23.9,2.00,97,86,10.4
2024-01-01,26.7,30.2,24.4,2.30,98,87,7.4
2024-01-02,26.6,30.1,24.2,1.50,96,85,7.6
2024-01-03,27.3,30.6,25.1,0.30,91,80,9.5
2024-01-04,27.5,31.6,24.7,0.00,86,73,11.0
2024-01-05,27.2,31.2,23.8,0.70,89,74,10.4
2024-01-06,27.4,31.6,24.6,0.00,83,69,10.3
2024-01-07,27.0,31.0,24.7,0.00,83,68,15.5
2024-01-08,27.0,31.4,23.5,6.20,96,77,19.7
2024-01-09,27.1,31.1,24.5,0.80,94,80,10.4
2024-01-10,27.0,30.9,24.2,1.70,96,80,11.5
2024-01-11,26.6,30.8,23.8,0.10,85,72,13.0
2024-01-12,26.4,30.2,23.9,0.00,88,69,14.3
2024-01-13,26.7,30.4,24.0,0.00,75,63,19.1
2024-01-14,26.7,31.0,23.6,0.20,82,67,13.4
2024-01-15,26.5,30.9,23.0,1.00,88,66,12.9
2024-01-16,26.1,30.6,23.0,0.00,80,64,20.9
2024-01-17,25.6,30.9,21.8,0.10,84,65,19.1
2024-01-18,26.5,31.4,23.2,1.00,88,70,12.4
2024-01-19,26.8,31.9,23.0,0.80,87,71,14.9
2024-01-20,26.7,29.8,24.0,2.50,90,73,12.6
2024-01-21,27.3,31.1,24.1,1.00,92,73,11.5
2024-01-22,26.8,31.0,24.0,2.50,94,76,15.0
2024-01-23,26.3,29.2,24.2,2.50,90,77,17.3
2024-01-24,26.2,30.0,23.5,0.00,78,66,20.1
2024-01-25,25.7,30.0,22.5,0.00,81,65,13.7
2024-01-26,24.7,28.9,21.1,0.20,88,66,13.4
2024-01-27,24.7,29.1,21.2,0.00,86,67,21.3
2024-01-28,25.2,29.6,22.6,0.00,80,66,24.3
2024-01-29,25.3,30.2,20.8,0.20,90,64,24.2
2024-01-30,26.2,31.4,22.4,0.00,86,65,19.5
2024-01-31,26.3,30.9,23.0,0.20,91,71,17.7
2024-02-01,27.4,32.8,23.8,0.10,92,69,19.1
2024-02-02,27.4,32.6,23.3,0.00,91,67,17.7
2024-02-03,27.8,33.6,24.1,0.00,85,68,21.5
2024-02-04,28.2,34.2,23.9,0.00,87,65,22.4
2024-02-05,27.8,33.3,23.5,0.20,90,69,19.4
2024-02-06,27.5,32.8,23.0,0.00,89,66,15.5
2024-02-07,27.3,32.7,22.6,0.00,88,65,23.2
2024-02-08,27.7,31.8,23.9,0.00,87,67,17.5
2024-02-09,27.4,31.4,24.2,2.70,86,69,14.7
2024-02-10,27.4,32.0,23.9,1.40,78,63,17.4
2024-02-11,27.1,32.2,23.5,0.00,83,60,17.7
2024-02-12,26.4,31.3,23.8,0.00,70,58,20.7
2024-02-13,27.3,32.0,24.1,0.00,84,65,22.4
2024-02-14,27.9,33.8,23.6,0.00,87,66,22.1
2024-02-15,28.0,32.8,23.8,0.20,86,65,16.0
2024-02-16,27.0,30.5,23.7,1.00,82,67,16.6
2024-02-17,27.8,33.5,23.9,0.00,82,63,21.7
2024-02-18,28.3,34.0,25.0,0.00,80,61,19.4
2024-02-19,28.1,33.5,24.2,0.00,86,62,23.3
2024-02-20,28.3,33.9,24.8,0.00,75,57,22.2
2024-02-21,28.1,33.2,23.0,0.00,91,62,24.4
2024-02-22,28.5,34.3,23.5,0.00,88,65,17.7
2024-02-23,28.2,34.2,24.2,0.00,81,64,21.6
2024-02-24,29.3,35.0,26.1,0.10,79,60,21.0
2024-02-25,27.9,32.8,24.8,1.40,75,66,19.1
2024-02-26,27.4,32.5,22.9,0.00,86,61,20.8
2024-02-27,27.1,32.8,22.0,0.00,87,60,22.5
2024-02-28,27.3,32.7,23.4,0.00,80,59,23.4
2024-02-29,27.9,34.3,23.2,0.10,86,63,21.8
2024-03-01,27.7,32.4,23.5,0.00,84,62,17.3
2024-03-02,27.5,32.0,23.2,0.00,80,60,17.0
2024-03-03,27.7,33.3,23.9,0.00,79,58,21.3
2024-03-04,28.2,32.7,25.2,3.60,80,67,18.1
2024-03-05,28.2,33.8,23.1,0.00,82,58,21.5
2024-03-06,28.6,34.0,24.0,0.00,90,64,14.1
2024-03-07,28.0,33.0,24.6,0.20,85,67,19.3
2024-03-08,28.0,32.2,25.0,0.80,84,64,18.6
2024-03-09,27.5,32.3,24.4,3.50,87,68,20.6
2024-03-10,27.9,33.0,24.7,1.20,74,61,16.4
2024-03-11,27.9,32.3,24.5,0.40,92,68,17.9
2024-03-12,27.4,31.8,24.3,12.00,96,78,13.4
2024-03-13,27.4,31.8,24.2,0.40,84,70,19.8
2024-03-14,27.5,31.9,24.4,5.90,89,69,13.9
2024-03-15,27.4,31.1,24.4,4.00,95,74,15.9
2024-03-16,27.8,32.8,24.3,0.70,85,69,19.0
2024-03-17,27.5,31.5,23.8,0.80,85,69,9.2
2024-03-18,27.5,32.6,23.6,0.50,88,65,17.6
2024-03-19,27.9,32.0,24.2,3.10,94,68,10.3
2024-03-20,27.3,32.2,24.0,0.00,87,68,20.0
2024-03-21,26.4,30.7,23.8,0.50,80,70,19.8
2024-03-22,27.0,31.0,24.6,1.10,83,70,22.4
2024-03-23,27.8,31.9,24.9,0.80,79,69,25.0
2024-03-24,28.7,34.2,24.8,0.00,85,65,22.4
2024-03-25,28.9,34.7,24.9,0.00,83,62,22.2
2024-03-26,29.4,34.2,25.9,2.70,87,69,10.7
2024-03-27,28.4,33.6,25.0,8.00,95,77,15.1
2024-03-28,29.7,35.5,25.5,5.00,96,73,20.9
2024-03-29,29.0,33.8,25.5,2.00,83,69,22.2
2024-03-30,28.8,35.1,23.6,0.00,82,64,27.2
2024-03-31,29.5,35.3,25.5,0.00,81,61,18.1
2024-04-01,30.1,35.5,25.7,0.00,79,59,23.6
2024-04-02,29.9,35.8,25.5,0.00,78,56,19.2
2024-04-03,29.6,35.8,24.7,0.00,81,60,22.5
2024-04-04,29.8,34.9,25.4,1.90,83,64,20.4
2024-04-05,30.2,36.0,26.0,0.00,81,61,24.4
2024-04-06,29.6,35.0,25.4,1.50,83,64,23.1
2024-04-07,29.7,34.5,25.1,2.10,83,64,23.5
2024-04-08,29.0,35.0,23.2,0.00,84,62,24.6
2024-04-09,29.6,35.2,25.6,0.00,86,66,22.0
2024-04-10,30.0,35.2,26.1,0.50,79,60,16.5
2024-04-11,30.1,36.2,25.6,0.10,82,61,19.8
2024-04-12,29.9,35.8,24.6,0.00,84,59,21.3
2024-04-13,30.0,35.8,25.1,0.00,83,61,25.2
2024-04-14,30.4,35.2,26.5,1.70,81,62,20.2
2024-04-15,29.9,34.7,25.2,0.10,79,63,23.8
2024-04-16,30.0,35.7,24.4,0.00,83,60,24.7
2024-04-17,30.2,35.5,25.8,0.00,80,60,24.0
2024-04-18,30.7,36.2,26.4,0.00,77,59,20.2
2024-04-19,30.7,36.1,25.7,0.00,77,56,27.0
2024-04-20,31.2,37.0,27.0,0.00,77,55,20.5
2024-04-21,30.8,36.3,26.1,0.00,78,55,24.3
2024-04-22,31.4,36.5,27.2,0.30,78,59,22.6
2024-04-23,31.5,36.4,27.5,1.10,86,64,21.5
2024-04-24,31.1,36.8,27.6,1.30,81,65,13.5
2024-04-25,31.4,36.7,27.8,1.10,79,62,16.3
2024-04-26,31.7,37.3,27.0,0.20,76,56,24.6
2024-04-27,32.3,37.4,28.8,0.10,75,59,20.6
2024-04-28,32.6,37.2,29.0,0.60,73,59,21.7
2024-04-29,32.1,37.6,27.2,0.00,77,56,18.2
2024-04-30,32.1,38.2,27.3,0.00,78,57,20.4
2024-05-01,31.5,36.7,27.5,2.10,81,61,12.3
2024-05-02,31.4,37.3,26.6,0.00,76,57,22.9
2024-05-03,31.3,37.1,27.2,0.40,77,58,21.3
2024-05-04,31.4,37.2,27.0,0.20,82,59,21.4
2024-05-05,31.9,36.5,28.4,0.20,74,58,16.2
2024-05-06,31.6,36.4,27.6,0.30,77,60,20.9
2024-05-07,31.9,37.5,27.8,0.00,78,55,20.1
2024-05-08,31.5,35.8,27.8,1.10,74,60,19.7
2024-05-09,31.6,36.8,27.6,1.10,74,60,20.9
2024-05-10,30.9,35.8,27.8,3.40,75,63,13.8
2024-05-11,30.6,35.0,27.9,1.20,83,68,18.3
2024-05-12,32.0,35.6,28.9,0.10,79,62,21.1
2024-05-13,29.7,35.3,25.5,15.20,95,75,17.5
2024-05-14,30.4,34.8,27.3,1.40,90,73,12.1
2024-05-15,29.6,34.7,25.9,1.70,94,75,14.3
2024-05-16,29.5,35.1,26.8,4.80,91,74,16.8
2024-05-17,29.3,34.8,25.9,12.30,93,76,15.2
2024-05-18,30.3,34.5,27.2,1.10,85,70,10.5
2024-05-19,29.1,33.4,26.8,10.60,95,78,14.8
2024-05-20,29.9,34.3,27.0,2.90,88,71,18.4
2024-05-21,30.7,35.7,27.4,1.40,89,70,14.6
2024-05-22,30.9,34.8,27.8,1.40,79,65,12.9
2024-05-23,31.5,35.7,28.0,0.40,82,63,17.7
2024-05-24,30.8,35.5,28.0,1.70,88,70,14.8
2024-05-25,28.4,33.5,25.5,54.20,94,81,27.7
2024-05-26,26.6,27.8,25.7,62.60,95,92,29.8
2024-05-27,28.3,29.5,27.5,8.90,89,84,26.4
2024-05-28,28.3,30.3,27.0,6.00,89,84,28.6
2024-05-29,28.0,31.2,26.0,11.10,95,86,20.6
2024-05-30,30.0,33.2,27.5,0.20,90,76,11.4
2024-05-31,30.4,34.1,27.2,0.20,94,76,15.5
2024-06-01,30.3,34.3,26.9,0.90,94,76,14.6
2024-06-02,29.3,33.9,27.0,3.40,91,79,14.9
2024-06-03,29.3,32.2,27.2,6.20,87,81,16.6
2024-06-04,29.3,32.7,26.9,0.90,92,79,13.8
2024-06-05,27.7,31.5,25.5,10.90,95,86,10.8
2024-06-06,27.5,31.5,25.0,3.60,97,85,11.8
2024-06-07,27.4,30.8,25.1,21.60,96,86,11.0
2024-06-08,28.2,30.5,26.8,10.20,90,84,12.2
2024-06-09,28.2,32.3,25.9,5.50,92,82,14.0
2024-06-10,28.5,32.7,25.6,0.60,96,82,13.3
2024-06-11,29.5,32.2,27.3,0.20,92,80,9.4
2024-06-12,29.1,32.2,26.5,1.80,93,82,11.1
2024-06-13,29.4,32.4,27.6,2.90,92,81,12.2
2024-06-14,28.3,32.8,24.9,19.40,94,82,11.4
2024-06-15,28.1,32.0,25.3,10.10,94,83,11.4
2024-06-16,27.9,32.0,25.1,14.90,96,83,12.1
2024-06-17,27.7,30.9,25.5,5.70,93,86,11.3
2024-06-18,27.9,31.0,26.2,9.20,94,86,11.0
2024-06-19,27.7,32.0,24.6,17.40,96,84,11.1
2024-06-20,28.0,31.3,25.2,15.60,95,84,16.3
2024-06-21,27.5,31.5,25.3,9.00,96,86,18.1
2024-06-22,28.0,32.2,25.6,4.20,96,84,13.5
2024-06-23,26.9,30.4,24.8,17.40,95,86,13.9
2024-06-24,27.8,31.2,25.1,10.50,98,85,14.0
2024-06-25,28.5,31.5,26.0,0.40,91,79,22.6
2024-06-26,28.3,31.8,26.0,4.80,95,82,15.9
2024-06-27,28.2,31.0,26.5,1.60,89,81,23.5
2024-06-28,28.8,31.8,25.9,0.70,95,81,14.3
2024-06-29,28.7,32.8,25.6,14.30,93,79,11.7
2024-06-30,27.6,31.9,25.3,12.60,96,86,13.7
2024-07-01,27.9,30.9,25.6,5.60,95,86,11.6
2024-07-02,27.7,31.3,25.8,10.00,95,85,17.5
2024-07-03,28.7,33.1,25.9,3.50,95,80,18.7
2024-07-04,27.4,30.8,24.4,16.80,95,85,11.2
2024-07-05,26.8,29.1,24.5,14.60,96,88,8.2
2024-07-06,28.1,32.2,25.8,9.40,93,80,18.2
2024-07-07,27.7,32.1,25.2,11.00,95,83,15.9
2024-07-08,27.2,30.7,25.0,11.90,96,86,8.4
2024-07-09,27.3,31.2,25.0,16.20,96,86,12.5
2024-07-10,27.7,30.4,24.9,4.60,94,83,8.2
2024-07-11,26.8,31.2,24.5,35.00,94,86,10.8
2024-07-12,27.4,31.8,24.7,10.90,97,85,13.0
2024-07-13,27.8,30.6,24.9,8.20,94,82,18.7
2024-07-14,27.8,31.2,25.0,6.30,95,82,19.3
2024-07-15,27.0,30.5,25.1,8.00,96,86,15.5
2024-07-16,28.2,31.4,25.7,0.30,88,79,22.4
2024-07-17,27.2,30.5,25.8,12.20,97,88,7.7
2024-07-18,27.0,30.9,25.0,9.80,96,88,12.6
2024-07-19,27.2,30.6,25.2,17.10,97,86,19.7
2024-07-20,28.6,30.5,26.5,0.90,90,80,16.4
2024-07-21,27.3,29.8,26.0,30.80,92,86,25.1
2024-07-22,26.6,27.5,26.1,73.70,92,90,34.3
2024-07-23,26.1,26.5,25.4,69.50,93,90,36.3
2024-07-24,26.3,27.5,25.2,53.50,92,89,36.8
2024-07-25,27.1,28.2,25.9,8.80,90,85,35.9
2024-07-26,28.1,30.9,25.5,5.00,94,81,24.6
2024-07-27,28.0,31.1,25.1,1.20,97,82,13.7
2024-07-28,26.3,28.2,24.6,10.70,96,89,15.3
2024-07-29,27.3,29.1,25.3,1.60,93,84,16.1
2024-07-30,27.7,30.6,25.1,0.90,95,84,14.2
2024-07-31,27.8,30.6,25.1,4.70,95,85,11.6
2024-08-01,26.6,30.1,24.1,9.00,98,88,9.0
2024-08-02,26.6,30.2,24.0,13.10,95,86,10.5
2024-08-03,26.9,30.2,24.6,2.90,94,85,10.1
2024-08-04,27.4,30.0,25.8,8.60,94,85,15.1
2024-08-05,26.8,29.1,25.4,21.70,95,87,15.8
2024-08-06,27.5,29.2,26.5,5.60,90,83,20.4
